ID,LocalDate,LocalTime,GMTDate,GMTTime,lat,long,Temperature,Speed,Direction,Altitude,Cov,HDOP,Distance,Count
1SAT32,2011-10-26,07:40:35 AM,2011-10-25,11:40:35 PM,2.437206,185.111301,24.5,0.24,0,16.7c,0,1.64,0,1
2SAT32,2011-10-26,03:41:35 PM,2011-10-26,07:41:35 AM,2.433402,185.108162,29,0.76,0,65.4c,0,1.74,548,2
3SAT32,2011-10-26,11:40:35 PM,2011-10-26,03:40:35 PM,2.433734,185.108599,27,0.86,0,d72.3,0,2.18,61,3
4SAT32,2011-10-27,11:40:34 PM,2011-10-27,03:40:34 PM,2.455738,185.18364,28,0.16,0,43.3c,0,1.89,8669,4
5SAT32,2011-10-28,07:42:53 AM,2011-10-27,11:42:53 PM,2.456503,185.187684,27.5,1.46,0,25.0c,1,2.5,456,5
6SAT32,2011-10-28,03:41:05 PM,2011-10-28,07:41:05 AM,2.483344,185.232541,33.5,0.06,0,40.8c,5,1.45,5800,6
7SAT32,2011-10-28,03:41:05 PM,2011-10-28,07:41:05 AM,2.483344,185.232541,33.5,0.06,0,40.8c,5,1.45,0,7
8SAT32,2011-10-28,03:41:05 PM,2011-10-28,07:41:05 AM,2.483344,185.232541,33.5,0.06,0,40.8c,5,1.45,0,8
9SAT32,2011-10-28,07:40:34 PM,2011-10-28,11:40:34 AM,2.479701,185.243606,29,0.14,0,13.8c,4,0.95,1291,9
10SAT32,2011-10-28,07:40:34 PM,2011-10-28,11:40:34 AM,2.479701,185.243606,29,0.14,0,13.8c,5,0.95,0,10
11SAT32,2011-10-28,11:42:05 PM,2011-10-28,03:42:05 PM,2.483136,185.238404,29,0.02,0,13.9c,0,1.68,692,11
12SAT32,2011-10-29,03:41:53 AM,2011-10-28,07:41:53 PM,2.485262,185.238149,28,0.04,0,18.7c,1,1.63,238,12
13SAT32,2011-10-29,07:41:23 AM,2011-10-28,11:41:23 PM,2.485783,185.238965,28,0.42,0,d12.0,0,2.67,107,13
14SAT32,2011-10-29,07:41:53 PM,2011-10-29,11:41:53 AM,2.472221,185.262163,28.5,0.72,0,11.9c,0,2.11,2981,14
15SAT32,2011-10-29,11:43:01 PM,2011-10-29,03:43:01 PM,2.474822,185.268781,28.5,0.72,0,1.5cd,0,2.96,788,15
16SAT32,2011-10-30,03:40:34 AM,2011-10-29,07:40:34 PM,2.477374,185.265969,27,0.82,0,7.1cd,2,2.09,422,16
17SAT32,2011-10-30,07:41:05 AM,2011-10-29,11:41:05 PM,2.481323,185.263914,27,1,0,3.2cd,0,1.85,495,17
18SAT32,2011-10-30,07:41:05 AM,2011-10-29,11:41:05 PM,2.481323,185.263914,27,1.02,0,3.2cd,3,1.85,0,18
19SAT32,2011-10-30,11:40:58 AM,2011-10-30,03:40:58 AM,2.484679,185.259586,31.5,0.65,0,17.6c,1,1.74,608,19
20SAT32,2011-10-30,07:40:34 PM,2011-10-30,11:40:34 AM,2.490855,185.271538,28,0.52,0,9.0cd,5,1.79,1492,20
21SAT32,2011-10-30,11:40:34 PM,2011-10-30,03:40:34 PM,2.491267,185.271123,27,0.88,0,18.9c,5,1.04,65,21
22SAT32,2011-10-31,03:40:34 AM,2011-10-30,07:40:34 PM,2.491361,185.270082,26.5,0.25,0,10.5c,5,1.4,116,22
23SAT32,2011-10-31,07:40:34 AM,2011-10-30,11:40:34 PM,2.49392,185.268887,27.5,0.21,0,23.9c,1,1.89,314,23
24SAT32,2011-10-31,11:41:05 AM,2011-10-31,03:41:05 AM,2.495374,185.268407,31,0.21,0,27.1c,0,1.52,170,24
25SAT32,2011-10-31,03:40:34 PM,2011-10-31,07:40:34 AM,2.483728,185.282755,31.5,1.11,0,10.6c,5,1.42,2051,25
26SAT32,2011-10-31,07:40:34 PM,2011-10-31,11:40:34 AM,2.491247,185.289564,30,0.58,0,9.9cd,5,1.17,1127,26
27SAT32,2011-10-31,11:40:34 PM,2011-10-31,03:40:34 PM,2.490913,185.293255,28.5,0.79,0,21.3c,5,1.77,411,27
28SAT32,2011-11-01,03:40:53 AM,2011-10-31,07:40:53 PM,2.49026,185.292553,28,0.1,0,55.1c,0,3.08,106,28
29SAT32,2011-11-01,07:41:05 AM,2011-10-31,11:41:05 PM,2.490226,185.29154,28,0.47,0,3.7cd,0,5.96,112,29
30SAT32,2011-11-01,11:40:59 AM,2011-11-01,03:40:59 AM,2.487352,185.292112,31.5,0.17,0,23.1c,5,1.63,326,30
31SAT32,2011-11-01,03:40:34 PM,2011-11-01,07:40:34 AM,2.491748,185.290202,32,0.26,0,14.6c,5,0.85,533,31
32SAT32,2011-11-01,07:40:34 PM,2011-11-01,11:40:34 AM,2.493246,185.2897,29.5,0.06,0,28.6c,5,1.63,176,32
33SAT32,2011-11-01,11:40:34 PM,2011-11-01,03:40:34 PM,2.490522,185.291283,28.5,0.4,0,14.4c,0,1.57,350,33
34SAT32,2011-11-02,03:41:25 AM,2011-11-01,07:41:25 PM,2.486871,185.290169,28,0.2,0,5.1cd,5,1.79,425,34
35SAT32,2011-11-02,07:40:34 AM,2011-11-01,11:40:34 PM,2.490425,185.292153,28.5,0.7,0,15.5c,5,1.43,453,35
36SAT32,2011-11-02,11:41:37 AM,2011-11-02,03:41:37 AM,2.491049,185.292068,31.5,0.97,0,17.5c,4,2.68,70,36
37SAT32,2011-11-02,03:40:34 PM,2011-11-02,07:40:34 AM,2.491961,185.289974,32.5,0.27,0,18.0c,5,0.89,253,37
38SAT32,2011-11-02,07:40:34 PM,2011-11-02,11:40:34 AM,2.493268,185.289256,29.5,0.27,0,15.6c,5,1.13,166,38
39SAT32,2011-11-02,11:40:34 PM,2011-11-02,03:40:34 PM,2.49423,185.29092,28.5,0.96,0,17.7c,4,1.98,213,39
40SAT32,2011-11-03,03:40:52 AM,2011-11-02,07:40:52 PM,2.493441,185.291372,28,0.4,0,4.1cd,0,1.4,101,40
41SAT32,2011-11-03,07:40:34 AM,2011-11-02,11:40:34 PM,2.494131,185.290906,28.5,0.3,0,3.1cd,0,1.35,93,41
42SAT32,2011-11-03,11:41:04 AM,2011-11-03,03:41:04 AM,2.492699,185.291802,32.5,0.6,0,11.9c,0,2.59,188,42
43SAT32,2011-11-03,03:41:00 PM,2011-11-03,07:41:00 AM,2.493913,185.290826,31.5,0.7,0,6.5cd,5,2.47,173,43
44SAT32,2011-11-03,07:40:34 PM,2011-11-03,11:40:34 AM,2.492059,185.289987,28.5,2.1,0,18.9c,5,1.33,226,44
45SAT32,2011-11-04,03:41:08 AM,2011-11-03,07:41:08 PM,2.512949,185.307418,28,0.62,0,26.1c,3,1.91,3023,45
46SAT32,2011-11-04,11:42:06 AM,2011-11-04,03:42:06 AM,2.523949,185.313021,31.5,0.82,0,21.8c,2,1.81,1373,46
47SAT32,2011-11-04,07:41:41 PM,2011-11-04,11:41:41 AM,2.555484,185.3275,30,0.42,0,343.4,2,2.38,3860,47
48SAT32,2011-11-04,11:40:34 PM,2011-11-04,03:40:34 PM,2.55833,185.332324,28.5,0.17,0,15.8c,3,1.2,621,48
49SAT32,2011-11-04,11:40:34 PM,2011-11-04,03:40:34 PM,2.55833,185.332324,28.5,0.1,0,15.8c,3,1.2,0,49
50SAT32,2011-11-05,03:40:35 AM,2011-11-04,07:40:35 PM,2.55985,185.334862,28.5,0.6,0,38.2c,0,1.27,328,50
51SAT32,2011-11-05,03:40:35 AM,2011-11-04,07:40:35 PM,2.55985,185.334862,28.5,0.67,0,38.2c,0,1.27,0,51
52SAT32,2011-11-05,07:42:23 AM,2011-11-04,11:42:23 PM,2.559727,185.33587,28.5,0.1,0,36.0c,2,2.14,113,52
53SAT32,2011-11-05,07:42:23 AM,2011-11-04,11:42:23 PM,2.559727,185.33587,28.5,0.17,0,36.0c,2,2.14,0,53
54SAT32,2011-11-05,11:41:06 AM,2011-11-05,03:41:06 AM,2.55996,185.337559,31.5,0.2,0,14.0c,4,2.33,189,54
55SAT32,2011-11-05,11:41:06 AM,2011-11-05,03:41:06 AM,2.55996,185.337559,31.5,0.27,0,14.0c,4,2.33,0,55
56SAT32,2011-11-05,11:41:06 AM,2011-11-05,03:41:06 AM,2.55996,185.337559,31.5,0.2,0,14.0c,5,2.33,0,56
57SAT32,2011-11-05,07:40:34 PM,2011-11-05,11:40:34 AM,2.596937,185.32162,27.5,0.57,0,23.3c,3,1.32,4479,57
58SAT32,2011-11-05,11:40:34 PM,2011-11-05,03:40:34 PM,2.60284,185.324202,27.5,0.06,0,18.3c,5,1.05,717,58
59SAT32,2011-11-06,03:40:34 AM,2011-11-05,07:40:34 PM,2.602083,185.324032,27.5,0.21,0,6.8cd,5,1.05,86,59
60SAT32,2011-11-06,07:41:05 AM,2011-11-05,11:41:05 PM,2.60173,185.323141,28,0.41,0,15.2c,0,2.6,106,60
61SAT32,2011-11-06,11:41:07 AM,2011-11-06,03:41:07 AM,2.600667,185.322722,30,0.31,0,10.3c,0,2.19,127,61
62SAT32,2011-11-06,03:40:34 PM,2011-11-06,07:40:34 AM,2.603418,185.324131,34.5,0.21,0,17.3c,5,2.23,344,62
63SAT32,2011-11-06,07:40:34 PM,2011-11-06,11:40:34 AM,2.604285,185.325226,29.5,0.35,0,4.1cd,5,1.3,155,63
64SAT32,2011-11-06,11:40:34 PM,2011-11-06,03:40:34 PM,2.607996,185.330285,28.5,0.29,0,10.2c,5,1.5,696,64
65SAT32,2011-11-07,03:40:34 AM,2011-11-06,07:40:34 PM,2.610753,185.334856,28,0.1,0,6.8cd,5,1.2,592,65
66SAT32,2011-11-07,07:40:34 AM,2011-11-06,11:40:34 PM,2.610928,185.335832,28,0.28,0,20.9c,5,1.4,110,66
67SAT32,2011-11-07,11:41:07 AM,2011-11-07,03:41:07 AM,2.603775,185.336328,29.5,3.08,0,17.6c,2,12,798,67
68SAT32,2011-11-07,07:44:12 PM,2011-11-07,11:44:12 AM,2.620862,185.357121,29.5,2.01,0,d49.0,3,1.88,2987,68
69SAT32,2011-11-07,11:40:34 PM,2011-11-07,03:40:34 PM,2.62186,185.363039,29,0.84,0,24.1c,0,2.15,665,69
70SAT32,2011-11-08,03:40:34 AM,2011-11-07,07:40:34 PM,2.623708,185.361708,28.5,0.24,0,d25.9,4,4.44,253,70
71SAT32,2011-11-08,07:41:08 AM,2011-11-07,11:41:08 PM,2.62308,185.359995,29,0.68,0,2.8cd,5,8.06,202,71
72SAT32,2011-11-08,11:41:05 AM,2011-11-08,03:41:05 AM,2.622664,185.360972,34,0.15,0,14.4c,2,1.31,118,72
73SAT32,2011-11-08,03:40:34 PM,2011-11-08,07:40:34 AM,2.621548,185.362603,31.5,0.15,0,4.9cd,4,1.4,219,73
74SAT32,2011-11-08,11:40:34 PM,2011-11-08,03:40:34 PM,2.645104,185.367936,28,1.56,0,13.3c,1,1.31,2688,74
75SAT32,2011-11-09,03:40:34 AM,2011-11-08,07:40:34 PM,2.644734,185.36589,27,0.26,0,10.9c,4,1.05,230,75
76SAT32,2011-11-09,07:41:23 AM,2011-11-08,11:41:23 PM,2.643448,185.365362,27,0.23,0,0.2cd,0,1.8,155,76
77SAT32,2011-11-09,11:41:10 AM,2011-11-09,03:41:10 AM,2.627544,185.372488,31.5,0.33,0,15.6c,0,2.16,1938,77
78SAT32,2011-11-09,03:40:34 PM,2011-11-09,07:40:34 AM,2.622172,185.367871,31.5,0.53,0,4.1cd,5,1.77,787,78
79SAT32,2011-11-09,07:42:30 PM,2011-11-09,11:42:30 AM,2.612019,185.350417,30,0.81,0,21.8c,3,1.76,2240,79
80SAT32,2011-11-09,11:40:34 PM,2011-11-09,03:40:34 PM,2.609287,185.351965,29,0.21,0,21.7c,5,1.38,349,80
81SAT32,2011-11-10,03:40:34 AM,2011-11-09,07:40:34 PM,2.611835,185.350824,28.5,0.29,0,16.9c,3,1.19,311,81
82SAT32,2011-11-10,07:40:34 AM,2011-11-09,11:40:34 PM,2.611817,185.351587,28.5,0.12,0,5.5cd,2,1.8,85,82
83SAT32,2011-11-10,11:44:13 AM,2011-11-10,03:44:13 AM,2.605957,185.351536,32,1.59,0,d15.6,5,1.79,652,83
84SAT32,2011-11-10,03:41:35 PM,2011-11-10,07:41:35 AM,2.592659,185.344623,32.5,0.86,0,38.1c,4,1.6,1667,84
85SAT32,2011-11-10,07:40:34 PM,2011-11-10,11:40:34 AM,2.586626,185.329985,-35.5,0.17,0,18.5c,5,1,1755,85
86SAT32,2011-11-11,03:40:34 AM,2011-11-10,07:40:34 PM,2.597466,185.338062,27.5,0.07,0,7.3cd,3,1.48,1502,86
87SAT32,2011-11-11,07:41:53 AM,2011-11-10,11:41:53 PM,2.598293,185.335421,27.5,1.5,0,10.9c,3,3.15,307,87
88SAT32,2011-11-11,11:42:24 AM,2011-11-11,03:42:24 AM,2.601346,185.342939,32,0.17,0,d0.4c,0,1.32,900,88
89SAT32,2011-11-11,03:40:34 PM,2011-11-11,07:40:34 AM,2.608052,185.349518,29,0.27,0,18.3c,4,1.11,1043,89
90SAT32,2011-11-11,07:41:31 PM,2011-11-11,11:41:31 AM,2.63938,185.344359,28,0.67,0,47.8c,2,1.67,3534,90
91SAT32,2011-11-11,11:40:34 PM,2011-11-11,03:40:34 PM,2.641303,185.348996,27.5,0.27,0,16.0c,5,0.76,556,91
92SAT32,2011-11-12,03:40:34 AM,2011-11-11,07:40:34 PM,2.645187,185.359446,27.5,0.44,0,15.9c,2,1.81,1236,92
93SAT32,2011-11-12,07:41:41 AM,2011-11-11,11:41:41 PM,2.646181,185.360191,28,0.96,0,d34.6,0,3.87,138,93
94SAT32,2011-11-12,11:40:35 AM,2011-11-12,03:40:35 AM,2.660118,185.371475,31.5,0.16,0,9.9cd,0,1.32,1992,94
95SAT32,2011-11-12,07:41:35 PM,2011-11-12,11:41:35 AM,2.671301,185.391862,30,1.96,0,11.9c,5,2.35,2579,95
96SAT32,2011-11-12,11:41:04 PM,2011-11-12,03:41:04 PM,2.665842,185.403456,28.5,1.14,0,19.7c,0,1.94,1421,96
97SAT32,2011-11-13,03:40:54 AM,2011-11-12,07:40:54 PM,2.665244,185.403019,28.5,0.74,0,23.4c,0,5.55,82,97
98SAT32,2011-11-13,07:41:40 AM,2011-11-12,11:41:40 PM,2.669173,185.402135,28.5,0.24,0,22.1c,2,5.59,448,98
99SAT32,2011-11-13,11:40:36 AM,2011-11-13,03:40:36 AM,2.674,185.393,30,0.54,0,34.3c,3,3.87,1146,99
100SAT32,2011-11-13,03:40:34 PM,2011-11-13,07:40:34 AM,2.676665,185.393313,33,0.24,0,10.6c,4,0.91,299,100
101SAT32,2011-11-13,07:40:34 PM,2011-11-13,11:40:34 AM,2.679592,185.390781,28.5,0.33,0,6.0cd,5,0.9,430,101
102SAT32,2011-11-13,11:40:34 PM,2011-11-13,03:40:34 PM,2.681083,185.390469,27.5,0.03,0,10.2c,5,0.81,170,102
103SAT32,2011-11-14,03:40:34 AM,2011-11-13,07:40:34 PM,2.683758,185.394497,27.5,0.72,0,15.0c,4,0.96,536,103
104SAT32,2011-11-14,07:40:34 AM,2011-11-13,11:40:34 PM,2.684847,185.394828,28,0.16,0,13.2c,5,2.36,127,104
105SAT32,2011-11-14,11:40:34 AM,2011-11-14,03:40:34 AM,2.685885,185.394862,30,0.62,0,18.3c,1,1.47,116,105
106SAT32,2011-11-14,03:41:35 PM,2011-11-14,07:41:35 AM,2.685156,185.395637,32,0.02,0,d11.7,0,1.54,118,106
107SAT32,2011-11-14,07:40:34 PM,2011-11-14,11:40:34 AM,2.685184,185.378546,29,0.42,0,5.3cd,0,1.25,1893,107
108SAT32,2011-11-14,11:40:34 PM,2011-11-14,03:40:34 PM,2.683757,185.382974,28.5,0.82,0,10.3c,0,3.5,516,108
109SAT32,2011-11-15,03:40:34 AM,2011-11-14,07:40:34 PM,2.683193,185.384234,28,0.52,0,11.5c,2,1.2,153,109
110SAT32,2011-11-15,07:42:29 AM,2011-11-14,11:42:29 PM,2.681813,185.380366,28.5,1.01,0,22.9c,0,4.78,455,110
111SAT32,2011-11-15,11:42:02 AM,2011-11-15,03:42:02 AM,2.676242,185.386021,29.5,2.66,0,27.5c,0,2.32,881,111
112SAT32,2011-11-15,03:41:16 PM,2011-11-15,07:41:16 AM,2.679451,185.38166,32,0.16,0,63.1c,0,2.31,601,112
113SAT32,2011-11-15,07:40:34 PM,2011-11-15,11:40:34 AM,2.682381,185.386584,29.5,0.04,0,10.9c,0,1.16,635,113
114SAT32,2011-11-15,11:40:34 PM,2011-11-15,03:40:34 PM,2.684234,185.394562,28,0.28,0,15.3c,3,0.81,907,114
115SAT32,2011-11-16,03:40:34 AM,2011-11-15,07:40:34 PM,2.684518,185.394747,27.5,0.06,0,13.3c,5,1.11,38,115
116SAT32,2011-11-16,07:40:34 AM,2011-11-15,11:40:34 PM,2.684331,185.394217,28.5,0.52,0,2.8cd,4,3.27,62,116
117SAT32,2011-11-16,11:41:00 AM,2011-11-16,03:41:00 AM,2.687624,185.395063,33.5,0.22,0,5.7cd,5,1.89,378,117
118SAT32,2011-11-16,03:40:34 PM,2011-11-16,07:40:34 AM,2.68713,185.395842,36,0.68,0,19.5c,5,0.92,102,118
119SAT32,2011-11-16,07:40:34 PM,2011-11-16,11:40:34 AM,2.686954,185.396323,29.5,0.08,0,4.3cd,2,1.02,57,119
120SAT32,2011-11-16,11:40:34 PM,2011-11-16,03:40:34 PM,2.688062,185.396138,28.5,0.38,0,13.6c,5,0.9,125,120
121SAT32,2011-11-17,03:40:34 AM,2011-11-16,07:40:34 PM,2.68767,185.397057,27,0.07,0,11.2c,5,0.85,111,121
122SAT32,2011-11-17,07:40:34 AM,2011-11-16,11:40:34 PM,2.685312,185.394715,27.5,0.09,0,9.8cd,1,0.98,369,122
123SAT32,2011-11-17,11:40:54 AM,2011-11-17,03:40:54 AM,2.685516,185.394525,32.5,0.49,0,10.0c,3,6.6,31,123
124SAT32,2011-11-17,03:41:04 PM,2011-11-17,07:41:04 AM,2.689044,185.395225,33,0.39,0,14.7c,5,1.31,400,124
125SAT32,2011-11-17,07:40:34 PM,2011-11-17,11:40:34 AM,2.689413,185.396765,29.5,0.39,0,10.4c,5,0.83,176,125
126SAT32,2011-11-17,11:40:34 PM,2011-11-17,03:40:34 PM,2.689487,185.397329,28,0.79,0,14.1c,5,0.9,63,126
127SAT32,2011-11-18,03:40:34 AM,2011-11-17,07:40:34 PM,2.696177,185.389542,28.5,0.21,0,14.2c,4,0.98,1140,127
128SAT32,2011-11-18,07:40:34 AM,2011-11-17,11:40:34 PM,2.699001,185.391223,28.5,2.95,0,3.8cd,5,0.98,365,128
129SAT32,2011-11-18,11:41:05 AM,2011-11-18,03:41:05 AM,2.704493,185.392942,28.5,0.04,0,7.1cd,0,1.49,640,129
130SAT32,2011-11-18,03:40:34 PM,2011-11-18,07:40:34 AM,2.704033,185.394786,-33.5,0.1,0,11.3c,2,1.06,211,130
131SAT32,2011-11-18,07:40:34 PM,2011-11-18,11:40:34 AM,2.706384,185.395558,29,0.55,0,2.5cd,3,1.4,275,131
132SAT32,2011-11-18,11:40:34 PM,2011-11-18,03:40:34 PM,2.706023,185.39621,28,0.55,0,13.1c,3,0.9,83,132
133SAT32,2011-11-19,03:40:34 AM,2011-11-18,07:40:34 PM,2.706847,185.395943,28,0.05,0,13.8c,5,1.24,96,133
134SAT32,2011-11-19,07:40:35 AM,2011-11-18,11:40:35 PM,2.705017,185.394313,29,0.64,0,9.5cd,5,11.1,272,134
135SAT32,2011-11-19,11:40:34 AM,2011-11-19,03:40:34 AM,2.705045,185.393437,32.5,0.5,0,17.3c,4,1.07,97,135
136SAT32,2011-11-19,03:41:37 PM,2011-11-19,07:41:37 AM,2.705194,185.393705,34,0.09,0,39.5c,0,2.35,34,136
137SAT32,2011-11-19,07:40:34 PM,2011-11-19,11:40:34 AM,2.702409,185.39636,29,0.09,0,5.7cd,5,0.72,427,137
138SAT32,2011-11-19,11:40:34 PM,2011-11-19,03:40:34 PM,2.699435,185.395096,27.5,1.22,0,10.8c,5,0.83,359,138
139SAT32,2011-11-20,03:40:34 AM,2011-11-19,07:40:34 PM,2.697078,185.390136,28,0.22,0,12.8c,5,1.05,609,139
140SAT32,2011-11-20,07:40:34 AM,2011-11-19,11:40:34 PM,2.697503,185.389598,28.5,0.93,0,7.1cd,0,1.92,76,140
141SAT32,2011-11-20,11:40:52 AM,2011-11-20,03:40:52 AM,2.698058,185.388827,30,0.33,0,19.5c,0,1.4,105,141
142SAT32,2011-11-20,03:40:34 PM,2011-11-20,07:40:34 AM,2.697174,185.390214,34,1.03,0,4.1cd,5,0.91,182,142
143SAT32,2011-11-20,07:40:34 PM,2011-11-20,11:40:34 AM,2.691972,185.393215,30,0.28,0,9.1cd,5,0.92,668,143
144SAT32,2011-11-20,11:40:34 PM,2011-11-20,03:40:34 PM,2.689783,185.395517,28,0.63,0,7.3cd,5,1.17,353,144
145SAT32,2011-11-21,03:40:34 AM,2011-11-20,07:40:34 PM,2.684637,185.395674,28,0.37,0,7.7cd,0,1.82,573,145
146SAT32,2011-11-21,07:41:05 AM,2011-11-20,11:41:05 PM,2.682375,185.39373,28.5,0.44,0,5.9cd,3,2.37,331,146
147SAT32,2011-11-21,11:40:34 AM,2011-11-21,03:40:34 AM,2.678131,185.391723,31.5,0.64,0,3.7cd,1,1.11,522,147
148SAT32,2011-11-21,03:40:34 PM,2011-11-21,07:40:34 AM,2.678056,185.393013,31.5,0.24,0,7.4cd,0,1.09,143,148
149SAT32,2011-11-21,07:41:35 PM,2011-11-21,11:41:35 AM,2.668096,185.385796,29.5,0.54,0,6.5cd,5,1.36,1367,149
150SAT32,2011-11-21,11:40:34 PM,2011-11-21,03:40:34 PM,2.655055,185.387008,29,0.35,0,12.6c,1,2.57,1458,150
151SAT32,2011-11-22,03:40:34 AM,2011-11-21,07:40:34 PM,2.652922,185.382036,28,0.25,0,22.4c,0,2.03,600,151
152SAT32,2011-11-22,07:42:00 AM,2011-11-21,11:42:00 PM,2.652069,185.38086,28.5,0.05,0,9.6cd,3,3.51,161,152
153SAT32,2011-11-22,11:41:35 AM,2011-11-22,03:41:35 AM,2.651626,185.379813,29.5,0.05,0,15.5c,5,1.88,126,153
154SAT32,2011-11-22,03:40:34 PM,2011-11-22,07:40:34 AM,2.658151,185.370974,29.5,0.11,0,7.0cd,5,1.12,1219,154
155SAT32,2011-11-22,07:43:05 PM,2011-11-22,11:43:05 AM,2.651427,185.371161,29,1.49,0,18.4c,5,1.62,749,155
156SAT32,2011-11-22,11:40:34 PM,2011-11-22,03:40:34 PM,2.647801,185.370508,28.5,0.14,0,11.6c,3,2.65,410,156
157SAT32,2011-11-23,03:40:34 AM,2011-11-22,07:40:34 PM,2.647865,185.370951,28,0.15,0,15.1c,2,1.02,50,157
158SAT32,2011-11-23,07:41:00 AM,2011-11-22,11:41:00 PM,2.647287,185.371538,28,1.87,0,d29.8,1,12.4,91,158
159SAT32,2011-11-23,11:40:34 AM,2011-11-23,03:40:34 AM,2.646937,185.372012,29,0.04,0,26.5c,3,1.65,65,159
160SAT32,2011-11-23,03:40:34 PM,2011-11-23,07:40:34 AM,2.64059,185.359017,31.5,0.38,0,9.0cd,5,0.9,1604,160
161SAT32,2011-11-23,07:41:05 PM,2011-11-23,11:41:05 AM,2.637073,185.367161,30,1.11,83,12.2c,5,1.27,984,161
162SAT32,2011-11-23,11:41:05 PM,2011-11-23,03:41:05 PM,2.634114,185.373519,29,0.03,0,18.2c,4,1.2,778,162
163SAT32,2011-11-24,03:42:35 AM,2011-11-23,07:42:35 PM,2.630882,185.375239,28.5,1.51,0,22.0c,5,6.7,407,163
164SAT32,2011-11-24,07:42:07 AM,2011-11-23,11:42:07 PM,2.630235,185.375864,28.5,0.36,0,17.5c,4,5.04,100,164
165SAT32,2011-11-24,11:40:59 AM,2011-11-24,03:40:59 AM,2.62607,185.374616,31,1.96,0,1.4cd,0,2.17,484,165
166SAT32,2011-11-24,03:41:02 PM,2011-11-24,07:41:02 AM,2.619275,185.363526,28.5,1.05,0,6.0cd,5,7.28,1443,166
167SAT32,2011-11-24,07:40:54 PM,2011-11-24,11:40:54 AM,2.61797,185.361205,29,0.46,0,1.1cd,1,1.6,295,167
168SAT32,2011-11-24,11:40:34 PM,2011-11-24,03:40:34 PM,2.617606,185.360822,28,0.76,0,14.8c,4,1,59,168
169SAT32,2011-11-25,03:40:34 AM,2011-11-24,07:40:34 PM,2.617798,185.361022,28,1.08,0,12.3c,5,1.2,31,169
170SAT32,2011-11-25,07:42:06 AM,2011-11-24,11:42:06 PM,2.612792,185.365517,28.5,0.26,0,d12.0,5,3.52,747,170
171SAT32,2011-11-25,11:41:05 AM,2011-11-25,03:41:05 AM,2.613725,185.36897,31.5,0.09,0,30.7c,4,1.86,396,171
172SAT32,2011-11-25,03:40:34 PM,2011-11-25,07:40:34 AM,2.605059,185.373557,35.5,0.47,0,10.5c,5,1.37,1090,172
173SAT32,2011-11-25,07:40:34 PM,2011-11-25,11:40:34 AM,2.604041,185.374101,30,0.35,0,16.4c,5,1.53,128,173
174SAT32,2011-11-25,11:40:34 PM,2011-11-25,03:40:34 PM,2.606527,185.373451,28.5,0.58,0,9.3cd,5,1.46,286,174
175SAT32,2011-11-26,03:40:34 AM,2011-11-25,07:40:34 PM,2.607598,185.373497,29,1.1,0,19.8c,1,2.28,119,175
176SAT32,2011-11-26,03:40:34 AM,2011-11-25,07:40:34 PM,2.607598,185.373497,29,1.15,0,19.8c,0,2.28,0,176
177SAT32,2011-11-26,11:42:04 AM,2011-11-26,03:42:04 AM,2.618775,185.369693,33,0.25,0,9.1cd,2,2.52,1314,177
178SAT32,2011-11-26,03:40:34 PM,2011-11-26,07:40:34 AM,2.607168,185.373654,31.5,0.43,0,17.7c,5,1.26,1364,178
179SAT32,2011-11-26,07:40:34 PM,2011-11-26,11:40:34 AM,2.602405,185.374979,30,0.24,0,13.1c,0,1.5,550,179
180SAT32,2011-11-26,11:40:59 PM,2011-11-26,03:40:59 PM,2.602797,185.376662,28.5,0.05,0,16.9c,4,1.58,192,180
181SAT32,2011-11-27,03:41:05 AM,2011-11-26,07:41:05 PM,2.603514,185.377408,29,0.24,0,15.5c,2,2.8,115,181
182SAT32,2011-11-27,07:41:54 AM,2011-11-26,11:41:54 PM,2.604806,185.376305,29,0.83,0,22.1c,0,4.71,189,182
183SAT32,2011-11-27,11:41:49 AM,2011-11-27,03:41:49 AM,2.616854,185.349188,32,2.43,0,17.9c,0,13.9,3290,183
184SAT32,2011-11-27,03:41:04 PM,2011-11-27,07:41:04 AM,2.620516,185.352977,32,0.03,0,21.4c,0,0.96,585,184
185SAT32,2011-11-27,07:43:05 PM,2011-11-27,11:43:05 AM,2.615667,185.343115,30.5,0.13,280,20.6c,4,1.77,1219,185
186SAT32,2011-11-27,11:40:34 PM,2011-11-27,03:40:34 PM,2.614714,185.340491,29,0.13,0,15.5c,5,0.9,309,186
187SAT32,2011-11-28,03:40:34 AM,2011-11-27,07:40:34 PM,2.614725,185.339505,28,0.15,0,12.9c,5,0.84,109,187
188SAT32,2011-11-28,07:40:34 AM,2011-11-27,11:40:34 PM,2.612147,185.339204,29,0.78,0,11.4c,5,0.85,289,188
189SAT32,2011-11-28,11:41:04 AM,2011-11-28,03:41:04 AM,2.611767,185.337522,31,0.26,0,16.7c,5,5.23,191,189
190SAT32,2011-11-28,03:40:34 PM,2011-11-28,07:40:34 AM,2.612691,185.336626,31.5,0.39,0,16.1c,3,0.76,143,190
191SAT32,2011-11-28,07:40:34 PM,2011-11-28,11:40:34 AM,2.609536,185.329823,29.5,0.86,0,7.2cd,5,0.96,831,191
192SAT32,2011-11-28,11:40:34 PM,2011-11-28,03:40:34 PM,2.609477,185.331946,29,0.22,0,14.9c,5,1.39,235,192
